Latitude,Longitude,Name,Description
37.147832,38.806672,"Sanliurfa GAP Stadium","500 meter radius level 2 NFZ around Sanliurfa"
41.5388,-8.4209,"Estadio Primeiro de Maio","500 meter radius level 2 NFZ around Braga"
55.803611,37.741111,"Lokomotiv Stadium (Moscow)","500 meter radius level 2 NFZ around Moscow"
53.580556,-2.535556,"Macron Stadium","500 meter radius level 2 NFZ around Bolton"
40.613839,22.972422,"Toumba Stadium","500 meter radius level 2 NFZ around Thessaloniki"
52.988333,-2.175556,"Britannia Stadium","500 meter radius level 2 NFZ around Stoke-on-Trent"
44.412806,26.040444,"Stadionul Steaua","500 meter radius level 2 NFZ around Bucharest"
41.162222,-8.642778,"Estadio do Bessa","500 meter radius level 2 NFZ around Porto"
45.04175,7.650014,"Stadio Olimpico di Torino","500 meter radius level 2 NFZ around Turin"
50.834194,4.298361,"Constant Vanden Stock Stadium","500 meter radius level 2 NFZ around Brussels"
49.819234,24.048193,"Ukraina Stadium","500 meter radius level 2 NFZ around Lviv"
35.213611,33.337778,"Lefkosa Ataturk Stadi","500 meter radius level 2 NFZ around Nicosia"
43.106111,12.357222,"Stadio Renato Curi","500 meter radius level 2 NFZ around Perugia"
59.949,10.734333,"Ullevaal Stadion","500 meter radius level 2 NFZ around Oslo"
44.794722,10.338611,"Stadio Ennio Tardini","500 meter radius level 2 NFZ around Parma"
38.092778,15.635278,"Stadio Oreste Granillo","500 meter radius level 2 NFZ around Reggio Calabria"
40.452778,17.27,"Stadio Erasmo Iacovone","500 meter radius level 2 NFZ around Taranto"
45.570556,10.236944,"Stadio Mario Rigamonti","500 meter radius level 2 NFZ around Brescia"
53.765,-1.756944,"Odsal Stadium","500 meter radius level 2 NFZ around Bradford"
52.031944,8.516667,SchucoArena,"500 meter radius level 2 NFZ around Bielefeld"
52.125556,11.670833,MDCC-Arena,"500 meter radius level 2 NFZ around Magdeburg"
52.622128,1.308653,"Carrow Road","500 meter radius level 2 NFZ around Norwich"
41.709617,44.746247,"Mikheil Meskhi Stadium","500 meter radius level 2 NFZ around Tbilisi"
51.486389,0.036389,"The Valley (London)","500 meter radius level 2 NFZ around London"
49.479444,8.5025,Carl-Benz-Stadion,"500 meter radius level 2 NFZ around Mannheim"
56.8325,60.573611,"Central Stadium (Yekaterinburg)","500 meter radius level 2 NFZ around Yekaterinburg"
55.998403,92.884664,"Central Stadium (Krasnoyarsk)","500 meter radius level 2 NFZ around Krasnoyarsk"
53.026111,-7.302222,"O'Moore Park","500 meter radius level 2 NFZ around Portlaoise"
35.336667,25.106111,"Pankritio Stadium","500 meter radius level 2 NFZ around Heraklio"
40.625497,22.967003,"Kaftanzoglio Stadium","500 meter radius level 2 NFZ around Thessaloniki"
49.109813,6.159511,"Stade Municipal Saint-Symphorien","500 meter radius level 2 NFZ around Metz"
54.602964,-5.891319,"The Oval","500 meter radius level 2 NFZ around Belfast"
41.644444,-4.761111,"Estadio Nuevo Jose Zorrilla","500 meter radius level 2 NFZ around Valladolid"
52.509167,-1.963889,"The Hawthorns","500 meter radius level 2 NFZ around West Bromwich"
51.398333,-0.085556,"Selhurst Park","500 meter radius level 2 NFZ around London"
40.926944,14.7925,"Stadio Partenio","500 meter radius level 2 NFZ around Avellino"
53.263333,-9.084167,"Pearse Stadium","500 meter radius level 2 NFZ around Galway"
40.706111,46.361944,"Ganja City Stadium","500 meter radius level 2 NFZ around Ganja, Azerbaijan"
43.895481,-0.482786,"Stade Guy Boniface","500 meter radius level 2 NFZ around Mont-de-Marsan"
52.958611,5.936111,"Abe Lenstra Stadion","500 meter radius level 2 NFZ around Heerenveen"
43.564,13.526,"Stadio del Conero","500 meter radius level 2 NFZ around Ancona"
50.902222,34.799722,"Yuvileiny Stadium","500 meter radius level 2 NFZ around Sumy"
51.475,-0.221667,"Craven Cottage","500 meter radius level 2 NFZ around London"
48.019722,37.804167,"RSC Olimpiyskiy","500 meter radius level 2 NFZ around Donetsk"
52.674167,-8.6425,"Thomond Park","500 meter radius level 2 NFZ around Limerick"
36.820556,34.538611,"Mersin Arena","500 meter radius level 2 NFZ around Mersin"
53.746111,-0.367778,"KC Stadium","500 meter radius level 2 NFZ around Kingston upon Hull"
39.494722,-0.364167,"Estadi Ciutat de Valencia","500 meter radius level 2 NFZ around Valencia"
44.313889,23.784167,"Stadionul Ion Oblemenco","500 meter radius level 2 NFZ around Craiova"
40.192647,29.048756,"Bursa Ataturk Stadium","500 meter radius level 2 NFZ around Bursa"
49.499722,0.174722,"Stade Oceane","500 meter radius level 2 NFZ around Le Havre"
46.971389,31.960556,"Tsentralnyi Stadion (Mykolaiv)","500 meter radius level 2 NFZ around Mykolaiv"
53.547778,-2.653889,"DW Stadium","500 meter radius level 2 NFZ around Wigan"
53.804167,-1.758889,"Valley Parade","500 meter radius level 2 NFZ around Bradford"
43.345556,17.795278,"Bijeli Brijeg Stadium","500 meter radius level 2 NFZ around Mostar"
54.614444,39.736111,"CSK Stadium","500 meter radius level 2 NFZ around Ryazan"
51.005,5.533333,"Cristal Arena","500 meter radius level 2 NFZ around Genk"
54.508425,-1.534394,"Darlington Arena","500 meter radius level 2 NFZ around Darlington"
52.455814,-1.902489,"Edgbaston Cricket Ground","500 meter radius level 2 NFZ around Birmingham"
51.962883,5.892814,GelreDome,"500 meter radius level 2 NFZ around Arnhem"
47.959094,0.223374,MMArena,"500 meter radius level 2 NFZ around Le Mans"
50.348389,3.531611,"Stade du Hainaut","500 meter radius level 2 NFZ around Valenciennes"
41.454444,15.5425,"Stadio Pino Zaccheria","500 meter radius level 2 NFZ around Foggia"
51.4925,7.454444,"Stadion Rote Erde","500 meter radius level 2 NFZ around Dortmund"
52.3325,-6.475833,"Wexford Park","500 meter radius level 2 NFZ around Wexford"
24.062332,123.801958,"Hateruma Airport","815 meter radius level 2 NFZ around Taketomi"
51.078886,-115.337777,"Canmore Municipal Heliport ","3000 meter radius level 2 NFZ around Canmore"
28.879252,48.157711,"Arifjan Camp","4806 meter radius level 2 NFZ around Ahmadi"
28.863731,48.277659,"Kuwait Navy Base","2422 meter radius level 0 NFZ around "
29.29418,48.08732,"VVIP - Dar Salwa","228 meter radius level 0 NFZ around Salwa"
29.695509,47.434502,"Virginia camp","6043 meter radius level 2 NFZ around Jahra"
29.439299,47.463341,"Udairi Army Air Field","3646 meter radius level 2 NFZ around Jahra"
29.553598,47.712936,"Military Area","2500 meter radius level 2 NFZ around Jahra"
29.389855,47.670558,"Military Area","2500 meter radius level 2 NFZ around Jahra"
29.002435,47.961545,"Oil field","2500 meter radius level 2 NFZ around Ahmadi"
29.996793,47.94867,"Military Area ","2500 meter radius level 2 NFZ around Jahra"
29.938247,48.143206,"Military Area","2500 meter radius level 2 NFZ around Jahra"
28.98468,48.557639,"Military Area Charli2","2500 meter radius level 2 NFZ around KW"
29.139528,48.907948,"Military Area Charli1","2500 meter radius level 2 NFZ around KW"
28.798869,48.773761,"Military Area Qarou 1","2500 meter radius level 2 NFZ around KW"
28.702408,48.776979,"Military Area Om Al Maradem1","2500 meter radius level 2 NFZ around KW"
29.656246,47.318115,"Military Area G1","2500 meter radius level 2 NFZ around Jahra"
29.30197,48.03272,"VVIP- Bayan","752 meter radius level 0 NFZ around Bayan"
29.3815,47.97128,"VVIP- Seef Palace","336 meter radius level 0 NFZ around Kuwait City"
28.9597,48.18433,"VVIP – Turoob chalet","346 meter radius level 0 NFZ around Ahmadi"
29.28385,47.84793,"Kuwait Central Prison","1759 meter radius level 2 NFZ around Jahra"
29.25001,48.0339,"Armed Forces Hospital,Army Camps","996 meter radius level 0 NFZ around Mubarak Al-Kabeer"
40.670753,116.338944,"","65000 meter radius level 2 NFZ around Beijing"
41.10228,116.344368,"","65000 meter radius level 2 NFZ around Beijing"
40.604103,115.437735,"","65000 meter radius level 2 NFZ around Beijing"
39.929692,114.811984,"","65000 meter radius level 2 NFZ around Beijing"
39.163326,115.625119,"","65000 meter radius level 2 NFZ around Beijing"
38.667492,116.350159,"","65000 meter radius level 2 NFZ around Langfang"
39.205578,117.459343,"","65000 meter radius level 2 NFZ around Langfang"
39.88315,118.008782,"","65000 meter radius level 2 NFZ around Tianjin"
40.778948,117.305411,"","65000 meter radius level 2 NFZ around Tianjin"
39.256066,116.34392,"","65000 meter radius level 2 NFZ around Langfang"
39.990488,115.544324,"","65000 meter radius level 2 NFZ around Beijing"
39.945093,117.144194,"","65000 meter radius level 2 NFZ around Langfang"
32.564196,119.712789,"扬州泰州机场","6000 meter radius level 2 NFZ around Yangzhou"
29.039137,48.132777,"Ahmedi Oil Refinery","3165 meter radius level 0 NFZ around Ahmadi"
29.288607,48.043084,"USA Embassy","776 meter radius level 0 NFZ around Hawally Governorate"
29.315179,47.909789,"Military Camps G1","1174 meter radius level 0 NFZ around Al Asimah"
29.229639,47.423944,"Military camps","1840 meter radius level 0 NFZ around Jahra"
43.140201,-89.337391,"Dane County Regional Airport","1787 meter radius level 2 NFZ around Madison"
20.93114,-89.647418,"Aeropuerto Internacional de Merida","1814 meter radius level 2 NFZ around Merida"
43.269706,5.396047,"Stade Velodrome in Marseille","500 meter radius level 2 NFZ around Marseille"
48.924219,2.36043,"Stade de France in St. Denis","500 meter radius level 2 NFZ around Saint-Denis"
22.796322,100.957848,"Pu'er Simao Airport","6000 meter radius level 2 NFZ around Simao"
51.324497,4.259047,"Doel Nuclear Power Station","810 meter radius level 2 NFZ around Beveren"
50.534844,5.271034,"Centrale Nucléaire de Tihange","786 meter radius level 2 NFZ around Huy"
44.809073,-68.827146,"Bangor International Airport","2350 meter radius level 0 NFZ around Bangor"
32.01053,-81.148926,"Hunter AAF Airport","2563 meter radius level 0 NFZ around Savannah, GA"
8.915652,-79.599935,"Panama Pacifico Airport","1747 meter radius level 0 NFZ around Fort Kobbe"
-33.382057,149.130558,"Orange Airport","1169 meter radius level 0 NFZ around Orange"
35.050282,118.411995,"Linyi Airport","10000 meter radius level 0 NFZ around Linyi Shi"
23.398271,113.305038,"Baiyun Airport","10000 meter radius level 0 NFZ around Guangzhou Shi"
30.322501,109.485498,"Enshi Airport","10000 meter radius level 0 NFZ around Enshi"
36.637356,109.554365,"Yan'an Airport","10000 meter radius level 0 NFZ around Yan'an"
25.934999,119.66333,"Fuzhou Changle International Airport","10000 meter radius level 0 NFZ around Fuzhou"
40.06238,113.479289,"Datong Airport","10000 meter radius level 0 NFZ around Datong"
31.130899,107.430094,"Dachuan Airport","10000 meter radius level 0 NFZ around Dazhou"
40.025536,124.285065,"Dandong Airport","10000 meter radius level 0 NFZ around Dandong"
27.792159,99.678255,"Diqing Airport","10000 meter radius level 0 NFZ around Shangri-La"
38.965356,121.54044,"Zhoushuizi Airport","10000 meter radius level 0 NFZ around Dalian"
25.650105,100.318848,"Dali Airport","10000 meter radius level 0 NFZ around Xiaguan"
40.16169,94.809095,"Dunhuang Airport","10000 meter radius level 0 NFZ around Dunhuang"
37.506138,118.788938,"Dongying Shengli Airport","10000 meter radius level 0 NFZ around Dongying"
46.752454,125.13804,"Saertu Airport","10000 meter radius level 0 NFZ around Daqing Shi"
39.493757,109.860041,"Ordos Ejin Horo Airport","10000 meter radius level 0 NFZ around Ordos"
29.103093,110.443505,"Dayong Airport","10000 meter radius level 0 NFZ around Dayong"
25.086545,104.959255,"Xingyi Airport","10000 meter radius level 0 NFZ around Xingyi"
23.719837,106.959768,"Baise Youjiang Airport","10000 meter radius level 0 NFZ around Baise"
32.531989,102.354197,"Hongyuan Airport","10000 meter radius level 0 NFZ around Aba"
41.262629,80.289437,"Aksu Airport","10000 meter radius level 0 NFZ around Aksu"
41.10553,122.85635,"Anshan Air Base Airport","10000 meter radius level 0 NFZ around Anshan"
30.582728,117.050495,"Anqing Airport","10000 meter radius level 0 NFZ around Anqing"
26.260626,105.873664,"Anshun Huangguoshu Airport","10000 meter radius level 0 NFZ around Anshun"
36.133934,114.340383,"Anyang Airport","10000 meter radius level 0 NFZ around Anyang"
19.938354,110.461881,"Haikou Meilan International Airport","10000 meter radius level 0 NFZ around Haikou"
36.52455,114.424158,"Handan Airport","10000 meter radius level 0 NFZ around Handan"
50.178687,127.313566,"Heihe Airport","10000 meter radius level 0 NFZ around Heihe"
40.850611,111.824035,"Baita International Airport","10000 meter radius level 0 NFZ around Hohhot"
31.987054,116.972606,"Hefei Xinqiao Airport","10000 meter radius level 0 NFZ around Hefei"
30.236246,120.433739,"Hangzhou Xiaoshan International Airport","10000 meter radius level 0 NFZ around Hangzhou"
33.790812,119.125253,"Lianshui Airport","10000 meter radius level 0 NFZ around Huai'an"
27.443886,109.70527,"Zhijiang Airport","10000 meter radius level 0 NFZ around Huaihua"
43.904125,87.477759,"Dongshan Airport","10000 meter radius level 0 NFZ around Hailar"
46.195428,122.007918,"Ulanhot Airport","10000 meter radius level 0 NFZ around Hinggan"
42.841587,93.668461,"Hami Airport","10000 meter radius level 0 NFZ around Hami"
26.7208002757,112.6188744664,"Nanyue Airport","10000 meter radius level 0 NFZ around Hengyang"
24.978378,113.421111,"Shaoguan Guitou Airport","10000 meter radius level 0 NFZ around Shaoguan"
29.933374,122.359681,"Zhoushan Airport","10000 meter radius level 0 NFZ around Zhoushan"
37.040155,79.864516,"Hotan Airport","10000 meter radius level 0 NFZ around Hotan"
23.049952,114.600282,"Huizhou Airport","10000 meter radius level 0 NFZ around Huizhou"
28.56241,121.428439,"Huangyan Luqiao Airport","10000 meter radius level 0 NFZ around Huangyan"
33.12814593839,107.191006678845,"Hanzhong Airport","10000 meter radius level 0 NFZ around Hanzhong"
26.322162,109.149912,"Liping Airport","10000 meter radius level 0 NFZ around Liping"
23.398271,113.305038,"Guangzhou Baiyun International Airport","10000 meter radius level 0 NFZ around Guangzhou"
28.918992,111.639612,"Changde Airport","10000 meter radius level 0 NFZ around Changde"
34.520638,113.841789,"Xinzheng Airport","10000 meter radius level 0 NFZ around Zhengzhou"
43.99551,125.687466,"Longjia Airport","10000 meter radius level 0 NFZ around Changchun Shi"
41.538679,120.434163,"Chaoyang Airport","10000 meter radius level 0 NFZ around Chaoyang"
42.160732,118.841814,"Chifeng Airport","10000 meter radius level 0 NFZ around Chifeng"
36.247652,113.126255,"Changzhi Airport","10000 meter radius level 0 NFZ around Changzhi"
29.7217,106.641668,"Chongqing Jiangbei International Airport","10000 meter radius level 0 NFZ around Chongqing"
28.192884,113.213797,"Changsha Huanghua International Airport","10000 meter radius level 0 NFZ around Changsha"
30.578333,103.946945,"Chengdu Shuangliu International Airport","10000 meter radius level 0 NFZ around Chengdu"
31.919481,119.77526,"Changzhou Airport","10000 meter radius level 0 NFZ around Zhenjiang Shi"
30.948072,104.329336,"Guanghan Airport","10000 meter radius level 0 NFZ around Civil Aviation Flight University of China"
36.402839,94.786321,"Golmud Airport","10000 meter radius level 0 NFZ around Golmud"
32.390036,105.69462,"Guangyuan Airport","10000 meter radius level 0 NFZ around Guangyuan"
36.079094,106.216948,"Guyuan Liupanshan Airport","10000 meter radius level 0 NFZ around Guyuan"
29.33906,117.175876,"Jingdezhen Airport","10000 meter radius level 0 NFZ around Jingdezhen"
50.371464,124.117473,"Jiagedaqi Airport","10000 meter radius level 0 NFZ around Jiagedaqi"
39.859645,98.338563,"Jiayuguan Airport","10000 meter radius level 0 NFZ around Jiayuguan"
26.857079,114.735591,"Jinggangshan Airport","10000 meter radius level 0 NFZ around Ji'an"
21.975052,100.762265,"Xishuangbanna Gasa Airport","10000 meter radius level 0 NFZ around Jinghong"
38.542078,102.348383,"Jinchuan Airport","10000 meter radius level 0 NFZ around Jinchang"
29.513915,108.83127,"Qianjiang Wulingshan Airport","10000 meter radius level 0 NFZ around Qianjiang"
29.477223,115.801544,"Jiujiang Lushan Airport","10000 meter radius level 0 NFZ around Jiujiang"
46.843462,130.465322,"Jiamusi Airport","10000 meter radius level 0 NFZ around Jiamusi"
35.292778,116.346667,"Jining Qufu Airport","10000 meter radius level 0 NFZ around Jining"
40.936653,121.277546,"Jinzhou Airport","10000 meter radius level 0 NFZ around Jinzhou"
30.739651,117.688255,"Jiuhuashan Airport","10000 meter radius level 0 NFZ around Chizhou"
28.967094,118.899507,"Quzhou Airport","10000 meter radius level 0 NFZ around Quzhou"
32.852589,103.683409,"Jiuzhai Huanglong Airport","10000 meter radius level 0 NFZ around Jiuzhaigou"
38.324175,106.390045,"Yinchuan Airport","10000 meter radius level 0 NFZ around Yinchuan"
38.14957,85.532577,"Qiemo Airport","10000 meter radius level 0 NFZ around Qiemo"
35.803899,107.598061,"Qingyang Airport","10000 meter radius level 0 NFZ around Qingyang"
40.559348,109.998569,"Baotou Airport","10000 meter radius level 0 NFZ around Baotou"
32.848113,117.320106,"Bengbu Airport","10000 meter radius level 0 NFZ around Bengbu"
21.539608,109.293216,"Beihai Airport","10000 meter radius level 0 NFZ around Beihai"
30.549778,97.106511,"Changdu Bangda Airport","10000 meter radius level 0 NFZ around Qamdo"
25.052167,99.167518,"Baoshan Yunduan Airport","10000 meter radius level 0 NFZ around Baoshan Shi"
25.676484,116.745942,"Longyan Guanzhishan Airport","10000 meter radius level 0 NFZ around Longyan"
39.793675,106.799343,"Lishan Airport","10000 meter radius level 0 NFZ around Lishan"
36.515492,103.619412,"Lanzhou Zhongchuan Airport","10000 meter radius level 0 NFZ around Lanzhou"
30.679444,107.786111,"Liangping Airport","10000 meter radius level 0 NFZ around Liangping"
26.676563,100.246664,"Lijiang Airport","10000 meter radius level 0 NFZ around Lijiang"
26.338876,111.610043,"Lingling Airport","10000 meter radius level 0 NFZ around Yongzhou"
24.401433,98.532123,"Mangshi Airport","10000 meter radius level 0 NFZ around Luxi"
29.297036,90.911774,"Lhasa Gonggar Airport","10000 meter radius level 0 NFZ around Lhasa"
34.741252,112.387992,"Luoyang Airport","10000 meter radius level 0 NFZ around Luoyang"
34.571879,118.87357,"Lianyungang Airport","10000 meter radius level 0 NFZ around Lianyungang"
24.207735,109.391454,"Bailian Airport","10000 meter radius level 0 NFZ around Liuzhou"
28.852624,105.392656,"Luzhou Airport","10000 meter radius level 0 NFZ around Luzhou"
29.303736,94.335081,"Nyingchi Airport","10000 meter radius level 0 NFZ around Nyingchi"
30.795106,106.162383,"Nanchong Airport","10000 meter radius level 0 NFZ around Nanchong"
39.782698,116.386922,"Beijing Nanyuan Airport","10000 meter radius level 0 NFZ around Beijing"
42.068881,127.60314,"Changbaishan Airport","10000 meter radius level 0 NFZ around Baishan"
47.239722,123.918056,"Qiqihar Sanjiazi Airport","10000 meter radius level 0 NFZ around Qiqihar"
29.826666,121.461945,"Ningbo Lishe International Airport","10000 meter radius level 0 NFZ around Ningbo"
32.100104,80.053293,"Ngari Gunsa Airport","10000 meter radius level 0 NFZ around Shiquanhe"
31.73207,118.866446,"Nanjing Lukou Airport","10000 meter radius level 0 NFZ around Nanjing"
32.982777,112.617473,"Nanyang Airport","10000 meter radius level 0 NFZ around Nanyang"
32.073597,120.978388,"Nantong Airport","10000 meter radius level 0 NFZ around Nantong"
52.915826,122.424783,"Gu-Lian Airport","10000 meter radius level 0 NFZ around Mohe"
39.542659,76.020002,"Kashgar Airport","10000 meter radius level 0 NFZ around Kashgar"
28.857464,115.910666,"Nanchang Changbei International Airport","10000 meter radius level 0 NFZ around Nanchang"
25.853444,114.779242,"Ganzhou Airport","10000 meter radius level 0 NFZ around Ganzhou"
41.615234,86.141866,"Korla Airport","10000 meter radius level 0 NFZ around Korla"
45.466621,84.952755,"Karamay Airport","10000 meter radius level 0 NFZ around Karamay"
26.538388,106.799351,"Longdongbao Airport","10000 meter radius level 0 NFZ around Guiyang"
25.218209,110.042591,"Guilin Liangjiang International Airport","10000 meter radius level 0 NFZ around Guilin City"
40.078149,116.60175,"Beijing Capital International Airport","10000 meter radius level 0 NFZ around Beijing"
31.144291,121.810136,"Shanghai Pudong International Airport","10000 meter radius level 0 NFZ around Shanghai"
44.523755,129.566221,"Mudanjiang Hailang International Airport","10000 meter radius level 0 NFZ around Mudanjiang Shi"
31.430296,104.740692,"Mianyang Airport","10000 meter radius level 0 NFZ around Mianyang"
24.263378,116.097851,"Meixian Airport","10000 meter radius level 0 NFZ around Meixian"
38.35669,109.592737,"Yulin Airport","10000 meter radius level 0 NFZ around Yulin"
36.266002,120.374933,"Liuting Airport","10000 meter radius level 0 NFZ around Qingdao"
46.670664,83.345463,"Tacheng Airport","10000 meter radius level 0 NFZ around Tacheng"
27.884554,109.310617,"Tongren Fenghuang Airport","10000 meter radius level 0 NFZ around "
43.55694,122.199825,"Tongliao Airport","10000 meter radius level 0 NFZ around Tongliao"
34.559994,105.860257,"Tianshui Maijishan Airport","10000 meter radius level 0 NFZ around Tianshui"
36.857421,117.211492,"Yaoqiang Airport","10000 meter radius level 0 NFZ around Jinan"
42.253889,125.703889,"Tonghua Sanyuanpu Airport","10000 meter radius level 0 NFZ around Tonghua"
39.128408,117.354737,"Tianjin Binhai International Airport","10000 meter radius level 0 NFZ around Tianjin"
39.719403,118.002778,"Tangshan Sannühe Airport","10000 meter radius level 0 NFZ around Tangshan"
37.746401,112.629968,"Taiyuan Wusu Airport","10000 meter radius level 0 NFZ around Taiyuan"
32.150763,112.291666,"Xiangfan Airport","10000 meter radius level 0 NFZ around Xiangfan"
27.989167,102.184444,"Xichang Qingshan Airport","10000 meter radius level 0 NFZ around Xichang"
43.912132,115.960205,"Xilinhot Airport","10000 meter radius level 0 NFZ around Xilinhot"
24.150452,115.756924,"Xingning Airport","10000 meter radius level 0 NFZ around Xingning"
34.439518,108.758366,"Xi'an Xianyang International Airport","10000 meter radius level 0 NFZ around Xianyang"
24.540553,118.134533,"Xiamen Gaoqi International Airport","10000 meter radius level 0 NFZ around Xiamen"
36.529386,102.039922,"Xining Caojiabu Airport","10000 meter radius level 0 NFZ around Xining"
36.882984,114.428826,"Xingtai Dalian Airport","10000 meter radius level 0 NFZ around Xingtai"
34.059269,117.55631,"Xuzhou Guanyin Airport","10000 meter radius level 0 NFZ around Xuzhou"
36.646667,119.118333,"Weifang Airport","10000 meter radius level 0 NFZ around Weifang"
37.186122,122.229146,"Weihai Airport","10000 meter radius level 0 NFZ around Weihai"
31.390629,118.409701,"Wuhu Air Base Airport","10000 meter radius level 0 NFZ around Wuhu"
27.908293,120.852664,"Wenzhou Yongqiang Airport","10000 meter radius level 0 NFZ around Wenzhou"
30.780599,114.21142,"Wuhan Tianhe International Airport","10000 meter radius level 0 NFZ around Wuhan"
27.701342,117.999447,"Nanping Wuyishan Airport","10000 meter radius level 0 NFZ around Wuyishan"
31.49862,120.435263,"Sunan Shuofang International Airport","10000 meter radius level 0 NFZ around Wuxi"
30.801736,108.433089,"Wanxian Airport","10000 meter radius level 0 NFZ around Wanxian"
31.197971,121.337757,"Shanghai Hongqiao International Airport","10000 meter radius level 0 NFZ around Shanghai"
41.638667,123.488212,"Taoxian Airport","10000 meter radius level 0 NFZ around Shenyang"
39.968451,119.730001,"Shanhaiguan Airport","10000 meter radius level 0 NFZ around Qinhuangdao"
38.280833,114.696667,"Shijiazhuang Zhengding International Airport","10000 meter radius level 0 NFZ around Shijiazhuang"
18.303701,109.412666,"Sanya Phoenix International Airport","10000 meter radius level 0 NFZ around Sanya"
22.639019,113.811048,"Shenzhen Bao'an International Airport","10000 meter radius level 0 NFZ around Shenzhen"
27.327497,103.756697,"Zhaotong Airport","10000 meter radius level 0 NFZ around Zhaotong"
21.21464,110.358718,"Zhanjiang Airport","10000 meter radius level 0 NFZ around Zhanjiang"
37.572375,105.155111,"Zhongwei Shapotou Airport","10000 meter radius level 0 NFZ around Zhongwei"
22.007436,113.373279,"Zhuhai Airport","10000 meter radius level 0 NFZ around Zhuhai"
27.811052,107.247133,"Zunyi Xinzhou Airport","10000 meter radius level 0 NFZ around Zunyi"
28.800518,104.5453,"Yibin Caiba Airport","10000 meter radius level 0 NFZ around Yibin"
35.116556,111.031423,"Yuncheng Guangong Airport","10000 meter radius level 0 NFZ around Yuncheng"
30.549027,111.482049,"Yichang Airport","10000 meter radius level 0 NFZ around Yichang"
43.955833,81.330278,"Yining Airport","10000 meter radius level 0 NFZ around Yining"
29.344711,120.031813,"Yiwu Airport","10000 meter radius level 0 NFZ around Yiwu"
42.882778,129.451111,"Yanji Chaoyangchuan Airport","10000 meter radius level 0 NFZ around Yanji"
37.398942,121.368233,"Yantai Laishan Airport","10000 meter radius level 0 NFZ around Yantai"
33.42635,120.20318,"Yancheng Airport","10000 meter radius level 0 NFZ around Yancheng"
32.825,97.125,"Yushu Batang Airport","10000 meter radius level 0 NFZ around Yushu"
38.804285,100.672259,"Zhangye Southeast Air Base Airport","10000 meter radius level 0 NFZ around "
40.738611,114.930278,"Zhangjiakou Airport","10000 meter radius level 0 NFZ around Zhangjiakou"
24.988056,103.6425,"Luliang Air Base","10000 meter radius level 0 NFZ around Qujing"
29.351667,89.309862,"Shigatse Peace Airport","10000 meter radius level 0 NFZ around Rikaze"
34.753598,114.337959,"Kaifeng Air Base","10000 meter radius level 0 NFZ around Kaifeng"
34.230041,117.245047,"Xuzhou Daguozhang Air Base","10000 meter radius level 0 NFZ around Xuzhou"
30.334801,120.239881,"Jianqiao/Hangzhou Airfield","10000 meter radius level 0 NFZ around Hangzhou Shi"
30.705043,120.680211,"Jiaxing Airport","10000 meter radius level 0 NFZ around Jiaxing"
39.959006,116.256387,"Beijing Xijiao Airport","10000 meter radius level 0 NFZ around NULL"
38.899011,117.665827,"天津塘沽机场","10000 meter radius level 0 NFZ around Tianjin"
25.107363,102.938976,"Kunming Changshui International Airport","10000 meter radius level 0 NFZ around Kunming"
45.624963,126.248789,"Harbin Taiping International Airport","10000 meter radius level 0 NFZ around Harbin"
32.564196,119.712789,"扬州泰州机场","10000 meter radius level 0 NFZ around Yangzhou"
22.796322,100.957848,"Pu'er Simao Airport","10000 meter radius level 0 NFZ around Simao"
24.798709,118.590342,"Jinjiang Airport","6000 meter radius level 2 NFZ around Jinjiang Shi"
24.798709,118.59,"Jinjiang Airport","10000 meter radius level 0 NFZ around Jinjiang Shi"
31.778055,35.235277,"Temple Mount","1500 meter radius level 2 NFZ around "
37.65906,120.978505,"Yantai Penglai International Airport","6000 meter radius level 2 NFZ around Yantai"
37.65906,120.978505,"Yantai Penglai International Airport","10000 meter radius level 0 NFZ around Yantai"
51.2792196,0.5236264,"HM Prison Maidstone","219 meter radius level 2 NFZ around Maidstone"
53.7685048,-0.6347774,"HM Prison Humber","183 meter radius level 2 NFZ around North Cave"
53.9354908,-1.3683135,"HM Young Offender Institution","331 meter radius level 2 NFZ around Wetherby"
51.3638905,0.494265,"HMP/YOI Cookham Wood","143 meter radius level 2 NFZ around Strood"
51.3638905,0.494265,"HMP Rochester","143 meter radius level 2 NFZ around Strood"
52.058352,1.4603666,"HM Youth Custody Centre","247 meter radius level 2 NFZ around Hollesley"
53.7693845,-0.641171,"HM Prison Humber","173 meter radius level 2 NFZ around North Cave"
52.053104,1.449516,"HMP Hollesley Bay","203 meter radius level 2 NFZ around Hollesley"
52.053104,1.449516,"HMP  Hollesley Bay","203 meter radius level 2 NFZ around Hollesley"
52.6356546,1.3181419,"HM Remand Centre","154 meter radius level 2 NFZ around Norwich"
52.637112,1.316777,"HMP Norwich","300 meter radius level 2 NFZ around Norwich"
52.5543363,0.8598516,"Wayland HMP","595 meter radius level 2 NFZ around Griston"
52.1406581,0.5130313,"","210 meter radius level 2 NFZ around Cowlinge"
52.1406581,0.5130313,"HM Prison Highpoint","210 meter radius level 2 NFZ around Cowlinge"
51.1339754,0.5038804,"HM Prison Blantyre House","241 meter radius level 2 NFZ around Goudhurst"
51.3618408,0.4942447,"Medway Secure Training Centre","172 meter radius level 2 NFZ around Strood"
51.7354094,0.4868602,"HMP Chelmsford","307 meter radius level 2 NFZ around Chelmsford"
